date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:24:37	23353/23353	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2008:02:18%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_affix2&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitb2cf.html	(from http://www.w3schools.com/bootstrap/bootstrap_affix.asp)
14:24:37	26105/26105	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2008:00:12%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_scrollspy_affix&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit9256.html	(from http://www.w3schools.com/bootstrap/bootstrap_affix.asp)
14:24:38	24451/24451	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2007:34:51%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_scrollspy_affix2&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitf4ad.html	(from http://www.w3schools.com/bootstrap/bootstrap_affix.asp)
14:24:38	22627/22627	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2007:28:28%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_grid_stacked_to_hor&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit30b5.html	(from http://www.w3schools.com/bootstrap/bootstrap_grid_stacked_to_horizontal.asp)
14:24:38	22633/22633	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2008:29:51%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_grid_container-fluid&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitf4dc.html	(from http://www.w3schools.com/bootstrap/bootstrap_grid_stacked_to_horizontal.asp)
14:24:39	22664/22664	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2007:34:08%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_grid_small&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit9cca.html	(from http://www.w3schools.com/bootstrap/bootstrap_grid_small.asp)
14:24:39	22668/22668	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2007:34:13%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_grid_small2&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryita4e9.html	(from http://www.w3schools.com/bootstrap/bootstrap_grid_small.asp)
14:24:40	22727/22727	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2007:45:14%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_grid_medium&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitfbae.html	(from http://www.w3schools.com/bootstrap/bootstrap_grid_medium.asp)
14:24:40	22678/22678	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2007:46:20%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_grid_medium2&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit28f2.html	(from http://www.w3schools.com/bootstrap/bootstrap_grid_medium.asp)
14:24:40	22763/22763	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2008:02:19%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_grid_large&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit629d.html	(from http://www.w3schools.com/bootstrap/bootstrap_grid_large.asp)
14:24:41	22672/22672	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2008:33:09%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_grid_large2&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit3ba0.html	(from http://www.w3schools.com/bootstrap/bootstrap_grid_large.asp)
14:24:41	22136/22136	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2008:04:37%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_grid_ex2&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit0956.html	(from http://www.w3schools.com/bootstrap/bootstrap_grid_examples.asp)
14:24:42	22273/22273	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2007:26:56%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_grid_ex4&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit06c2.html	(from http://www.w3schools.com/bootstrap/bootstrap_grid_examples.asp)
14:24:42	22476/22476	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2008:55:04%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_grid_ex5&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit4350.html	(from http://www.w3schools.com/bootstrap/bootstrap_grid_examples.asp)
14:24:43	22552/22552	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2008:33:12%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_grid_ex6&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit6d92.html	(from http://www.w3schools.com/bootstrap/bootstrap_grid_examples.asp)
14:24:43	22429/22429	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2008:13:13%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_grid_ex7&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryiteef8.html	(from http://www.w3schools.com/bootstrap/bootstrap_grid_examples.asp)
14:24:44	22198/22198	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2008:07:09%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_grid_ex8&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitab8e.html	(from http://www.w3schools.com/bootstrap/bootstrap_grid_examples.asp)
14:24:44	22120/22120	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2007:52:36%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_grid_ex9&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitf78b.html	(from http://www.w3schools.com/bootstrap/bootstrap_grid_examples.asp)
14:24:44	1422/1422	---M-Z	200	added ('OK')	text/html	etag:%22d54feefbdfebd11:0%22	http://www.w3schools.com/bootstrap/trybs_temp_blog_ifr.htm	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/trybs_temp_blog_ifr.html	(from http://www.w3schools.com/bootstrap/bootstrap_templates.asp)
14:24:45	26841/26841	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2007:58:16%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_temp_blog&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit8490.html	(from http://www.w3schools.com/bootstrap/bootstrap_templates.asp)
14:24:45	2601/2601	---M-Z	200	added ('OK')	text/html	etag:%229d79ff2e0ebd11:0%22	http://www.w3schools.com/bootstrap/trybs_temp_portfolio_ifr.htm	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/trybs_temp_portfolio_ifr.html	(from http://www.w3schools.com/bootstrap/bootstrap_templates.asp)
14:24:46	24858/24858	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2007:52:03%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_temp_portfolio&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit3d70.html	(from http://www.w3schools.com/bootstrap/bootstrap_templates.asp)
14:24:46	1774/1774	---M-Z	200	added ('OK')	text/html	etag:%22bfb575be0ebd11:0%22	http://www.w3schools.com/bootstrap/trybs_temp_webpage_ifr.htm	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/trybs_temp_webpage_ifr.html	(from http://www.w3schools.com/bootstrap/bootstrap_templates.asp)
14:24:46	24688/24688	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2008:32:25%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_temp_webpage&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitfaf2.html	(from http://www.w3schools.com/bootstrap/bootstrap_templates.asp)
14:24:47	4119/4119	---M-Z	200	added ('OK')	text/html	etag:%22a4c8476e0ebd11:0%22	http://www.w3schools.com/bootstrap/trybs_temp_social_ifr.htm	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/trybs_temp_social_ifr.html	(from http://www.w3schools.com/bootstrap/bootstrap_templates.asp)
14:24:47	27483/27483	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2008:07:12%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_temp_social&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitf971.html	(from http://www.w3schools.com/bootstrap/bootstrap_templates.asp)
14:24:48	1819/1819	---M-Z	200	added ('OK')	text/html	etag:%2291766e0e0ebd11:0%22	http://www.w3schools.com/bootstrap/trybs_temp_marketing_ifr.htm	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/trybs_temp_marketing_ifr.html	(from http://www.w3schools.com/bootstrap/bootstrap_templates.asp)
